Players
Randy
Ashley
Dad
Dottie
Tausha
Jarrod
Aaron
Elizabeth
Logan
Kelly
Becky
Ryan
Brandon
Bob
Norman
Dakota
Nobody
Jordan
Damien
Sandy
Gervice
Marlie
Aiden
Alexis
Mom
Dave
Seven Wonders Data
86,Dottie,Byzantium,false,32,2012-02-17 22:00:00 UTC
87,Randy,Unknown,true,50,2012-02-17 22:30:00 UTC
87,Ashley,Unknown,false,37,2012-02-17 22:30:00 UTC
87,Dad,Unknown,false,39,2012-02-17 22:30:00 UTC
87,Dottie,Halikarnassos,false,25,2012-02-17 22:30:00 UTC
88,Randy,Unknown,false,27,2012-02-17 23:00:00 UTC
88,Ashley,Unknown,true,50,2012-02-17 23:00:00 UTC
88,Dad,Unknown,false,30,2012-02-17 23:00:00 UTC
89,Randy,Unknown,true,57,2012-02-17 23:30:00 UTC
89,Ashley,Unknown,false,52,2012-02-17 23:30:00 UTC
89,Dad,Unknown,false,40,2012-02-17 23:30:00 UTC
90,Randy,Unknown,false,41,2012-02-18 00:00:00 UTC
90,Ashley,Unknown,true,48,2012-02-18 00:00:00 UTC
90,Dad,Unknown,false,39,2012-02-18 00:00:00 UTC
91,Randy,Unknown,false,44,2012-02-18 00:30:00 UTC
91,Ashley,Unknown,true,52,2012-02-18 00:30:00 UTC
91,Dad,Unknown,false,26,2012-02-18 00:30:00 UTC
91,Dottie,Byzantium,false,50,2012-02-18 00:30:00 UTC
92,Randy,Unknown,false,43,2012-02-18 01:00:00 UTC
92,Ashley,Unknown,true,46,2012-02-18 01:00:00 UTC
92,Dad,Unknown,false,37,2012-02-18 01:00:00 UTC
92,Dottie,Manneken Pis,false,33,2012-02-18 01:00:00 UTC
93,Randy,Unknown,true,61,2012-02-18 01:30:00 UTC
93,Ashley,Unknown,false,43,2012-02-18 01:30:00 UTC
93,Dad,Unknown,false,42,2012-02-18 01:30:00 UTC
93,Dottie,Gizah,false,39,2012-02-18 01:30:00 UTC
94,Randy,Unknown,true,47,2012-02-18 02:00:00 UTC
94,Ashley,Unknown,true,47,2012-02-18 02:00:00 UTC
94,Dad,Unknown,false,24,2012-02-18 02:00:00 UTC
94,Dottie,Alexandria,false,37,2012-02-18 02:00:00 UTC
95,Randy,Unknown,false,43,2012-02-24 22:30:00 UTC
